tweet,label,target_id
last month bcus dem use iphone colet my baby wet i don dey save for years and i still dey cry now tooâ€çï¸è,joy,3
pity this guy small na e never celebrate goal since thy kingdom come wetin e do una,joy,3
chai so true true this children will not do gongoni play pikiin don dey own car i never sabi to drive sef this life sha,joy,3
i just dey vex i just dey quiet make e no be like say na bad belle dey do me,joy,3
na all those kind guys for exam hall wey go ask you whether you dey sure when dem dey dub,joy,3
my youngest sister don pack all the airtime n she dey her room dey laugh like agbero â€çï¸è,joy,3
why are u deceiving us na if i dey hear this ting my hope dey faint,joy,3
everyone please can we use you as our client osita i don comot my hands for anything wey concern client,joy,3
wahala be like bicycle â€çï¸è after i don dance for hours for children end of year party alan wan collect give me,joy,3
see as sanwoolu dey chance me for eko bridge ahhh suffer dey this lagos i dey comot,joy,3
wahala dey all dis world now n even nig is not left out ha ha banger keea,joy,3
bros e never still reach you this delivery service tey o no give me red card o i no play betway na podcast i wan do o help me tell am na abeg twitter how far na help a brother,joy,3
a lot gan we even dey demand more sef oloriburuku oshi una no go ever talk true lai lai,joy,3
aubameyang dae surprise me e be like say e wan leave my club because even an injured player could outperform him today,joy,3
im so sorry this happened to you im really sorry e de pain me for you too omo i hope youre able to treat his fuck up in future they want to oppress you kai idk you and its paining me like mad,joy,3
e de pain me i actually had a first account i permanently deleted because i wan go heaven one time laidat,joy,3
omo e no con funny again wetin dey do arsenal,joy,3
but wait oo abeg davido no vez na true say you fight with burna boy or na rumor,joy,3
lmaooo e don tey wey lawyer dey carry blame o how you won take explain to these ones now that its not by noise,joy,3
wait oh is this real king is dead abeg if na play make dem stop am i cant forget the first time i had an encounter with his words on he spoke extensively on turning lemon to lemonade etc rip legend,joy,3
my eye red one time i go dey play offensive dey replicate war films as i move in i dey expect my team to cover me dem come rush me like say no fight we dey fight refree dey shout nice gameplay team red alaye koshilo i no do again why my team no cover me,joy,3
did you stream the grammy awards online how many hours can you stream online you think say na night plan dem dey use for virtual events,joy,3
when i asked again now at the top of my voice the werey say he no hear english so all the thing wey i dey talk since nothing enter your head just vibes i sha alighted angrily without paying they no even born am well make he ask me for money sef cos i was angry asf,joy,3
una no fit make am for this life una no go pass round of stage una go see useless nonsense club una just serious de cast my winning e no make sense na,joy,3
me sef wan chop life of my head like una too ikotun lagos nigeria,joy,3
from this part of the whine slow till the girl na your love wey dey ginger me gets to me play me this part and youll have me,joy,3
twitter ng is the new drug everyone wants to get high one love it on a work note who be the nigerians wey dey manage or teach these people make una tell us nau me sef wan do,joy,3
that chips i bin dey chop for momo for your side kept me going mehn that soft golden bread and fish stew bin dey top up the chao god bless yall famms mehn i just miss childhood,joy,3
abeg do quick den dey wait us for elegushi like this,joy,3
when it comes to the stomach im so concerned for your partyevents home made food na me dey run am please patronize me here in ikorodu lagos you can check please rt,joy,3
me i dont have problem with the asun na something wey i fit enter my wife kitchen run in less than mins but you see that suya abeg where i fit get something like that exactly or almost exactly for this kd today laidis don allah a taimaki danuwa,joy,3
this tl no fit off me this morning thank god say na catchup i dey play because too many stray bullets don fire see as shell dey ground,joy,3
ok na abeg i go help you carry bag when you dey move in,joy,3
omo i just remember when these guys dey push me that i must talk to this girl i like i dey hold door but these guys overpowered me and push me inside the class omo shyness don finish then i just say ya kike sunana khalyl ni classmate dinki ne ban number dinkiâ€çï¸èâ€çï¸è,joy,3
baba good morning but today is the abeg credit me na k na something oh,joy,3
omo na joke dem de joke here ooo,joy,3
omo one lag shuttle bus scratch my car today see how baba been humble even one old baba wey be passenger gats come down help am dey wash off the paint cause omo the igbese wey for don dey load,joy,3
e go make sense too if ah go follow my oga too de chop de insulte better pass tu de receive am,joy,3
guyyyy e show say you get children for house nah the wey dem dey take praise person be this,joy,3
e be thingshe sharply improvised actually,joy,3
this guy i was thinking about you today like e tey wey i see your tweet alfa,joy,3
sometimes i forget that parts of s mural in my room is glow in the dark e dey sweet when i walk in and eyes dey look me best gift ï¸è,joy,3
don drop bars on till i open my own account after the bars na bah remain to run my fresh account over to you boss,joy,3
what are u still waiting to start ordering your oppo phones and other great and available phones from us you no wan dey snap sweet pictures with great battery life and other great featuresdm im ur phone dealer now its my buttmy lips and skin me in these pictures,joy,3
buahahahah but the town dey cheap and as for china since na big place we fit get chilling places at this stage we need cheap places,joy,3
my pinned tweet ehn chaii e de burst my brains fam love is good o,joy,3
broadband internet service is now in awkaunizik students una lectures na via zoom nowbetter merge in your lodge and buy e go help una ouna fit dey like dey use am,joy,3
na drip sunday african version na our list of the hottest african women wey dey support in order if you no make our list no vex we no fit contain everybody,joy,3
we have our different love boxes plans to suit you budget mini box maxi box of contents like doughnuts cakeschocolates and many more never forget sey love dey give and e no dey give finish,joy,3
see as pepper fine guys nah dis kain pepper school for obodo abroad you wan know how your pepper and agric products fit get abroad tushness despite being local check,joy,3
na bcos i like you that why i fit answer you when im eating bread you gat a special place,joy,3
na person wey get money go put money for account na happy sunday jÃ re time for online service,joy,3
we just wan say we appreciate all of una and to our fanmily members we say happy workers day to all of us wetin we dey take put food for our table no go fall comot from our hands happy new month and happy workers day,joy,3
ndidi na rugedy babai like him always a nuisance to the opposition i wish kelechi can get a goal in this game e don try,joy,3
oya ohhh make every business owner go watch this video times ooo e go do you well because plenty of us don dey do business the wrong way shey na true talk be that even if you attended the free day esme money bootcamp with try to watch again,joy,3
omo na only god know wetin this woman put for his chocolate pancake love just dey worry me since,joy,3
i take god beg you i never see k for my lifei wan dey gather my own small small abeg check my media check my fleet pick something help me retweet let god use you abeg,joy,3
baba dey do high taste high taste as him perceive the aroma of my jollof rice pops you don cook finish me nah e remain small pops i go chop oh,joy,3
if zinoleesky doesnt perform kilofeshey this night i fit tear clothe,joy,3
in nigeria its a crime against humanity to be fine and broke any small thing as you fine reach no money for pocket naija don taya me abeg i dey go my,joy,3
e don tey wey i kiss sha,joy,3
i hv sha learnt my lesson im not doing tutorials or telling anybody answer again this second degree and masters make everybody mind their business but e pain me e pain me ooooooo,joy,3
this one go just come house enter wardrobe carry native wear because i no dey too wear am see as e fit am sha come and make one for yourself people dm me or we cover you pls help rt,joy,3
fine girl wey dey chop mouth,joy,3
if you finish for here eh just come replace my sub your worzup status don finish am see the way i was smiling eh like say na me dey there im happy for you darling,joy,3
this team don good abeg madam abeg gimme fearless,joy,3
boys i wan pound yam like this so the yam don dey fire shey una go like chop since doppelgÃ?nger don chop k,joy,3
we go faint with notifications today i don put my phone for silent anytime you post like this my phone battery dey die quick twitter dey shutdown you get force no worry you na igwe,joy,3
na this kain thing i dey enjoy i swear,joy,3
bros you do make up for your face see as e de shine,joy,3
i actually thought of wearing isiagu on my next date lord knows im doing it now na the same uber we dey enter self,joy,3
me self wey read am just dey here dey laugh,joy,3
stay there and be doubting in my presence someone won k another won gees with naira with carefully selected games na so you go dey there dey doubt men go dey cash out,joy,3
e be like say odunlade don dey go gym,joy,3
dah im in love please if its not grass im not playing boot wey go make you get skills you never thought you had,joy,3
as in better time o me wey i dey find how this my benz money go take complete na to dey go block person wey curse my mama make una do gofundme fa i wan buy benz i don save n and e fit reach n by month end epp me,joy,3
me wey i don dey fine peace of mind up n down i thank god i found you bayi,joy,3
celebrity don join us for this parade now and trust we so much love you make this happen where una dey make this happen lets thread this,joy,3
compliments of the season my people how is it going at your side ooo cos father christmas never even reach here selfâ€çï¸è abeg if he dey your side na beg i beg send am to me thank u in advance,joy,3
miracle always brings his a game everytime dude is always making efforts and doing us proud why wont i vote for him in fact i registered a lot of peoples numbers just to vote for him me sef im bringing my a game to vote for him im a big fan biko starboy,joy,3
true that e go spur them to dobe better though gotta find creative ways to bring folks your way â€çï¸è,joy,3
e dey sweet soul abeg,joy,3
so at this sweet juncture its time to attack the third task of s programming money lots of it that root of all evil wey dem dey hide i don buy shovel for am oddyandoddreamythe economistâ€çï¸è,joy,3
her royal majesty pikin wey fine like this suppose dey reach the th day and win the money a queen i stan queen mercy is precious to us ï¸èï¸è i don vote na me no go tire,joy,3
oluwa o na one lucky human dey chop this work like this o,joy,3
guylike e don de too last pass gionee battery now,joy,3
guyyyy you de prep for olympics,joy,3
me wey dey agitate dey high people moral na him one girl just dey come high my soul every seconds hello dearie you are doing well omo i motivate dye extra ginger to sing solidarity song,joy,3
as d week don dey round up we wan use dis opportunity to say big thank you for joining us today on d with our ogbonge host we appreciate una if you join us today which of d top tori catch your attention,joy,3
ok na she enter keke finishkeke wan go she see me say make keke wait called me got down for me to enter i was shook like so nice ppl dey this lag so after all the horrible story heard about lagos peopleone man con even pay my tfare join wow,joy,3
even if there is a next life ah no dey come againmake i just dey heaven dey sing even if na backupâ€çï¸èâ€çï¸è,joy,3
killing dem pa ur voice sweet so tey e give me diabetes,joy,3
may the lord hill you and epp you make una de give me commentary for twitter na him sweet pass,joy,3
one day me sef go drop fire eid selfies till then â€çï¸è,joy,3
na wetin man of god dey tell us,joy,3
no jersey my brother the way una dey ask for jersey e be like say una want make dem run out of business later in the year who knows lets keep fingers crossed i went there for danielle de rossi and i am so glad it was powerful no worry ac milan go make top,joy,3
yes maam you know the traffic just de reduce nah why i reach now,joy,3
no be boy dem just born wetin these rich kids dey chop,joy,3
guy why you just dey speak wetin dey my heart i love it,joy,3
lekki toll gate don turn him own city like this oh people don set camp for there to commot after the protest go come hard,joy,3
fine boy wey kon sabi sing again wetin you need again,joy,3
weekend came early i design engagement beaded jewelry for couples and we dey set ham well make e sit kampe on outfits kindly help rt my customers might be in your tl thanks,joy,3
happy birthday to you wish u long life and plenty moneyenjoy your dayand please no dey as u dey for dis pics today oooo make u do ur face well oga happy birthday once again,joy,3
if dont want fall in luv wid dat guy come to me so dat i can date uh naaa,joy,3
as a guyman used to paying the lump sum and calling it a day with the mindset of either e dey or e not dey this was quite interesting to see and also in the process of keeping the hair for customer to complete payment the vendor could sell and restock that same hair,joy,3
my bestie is off the market na countdown we de now to nov peep what the husband to be has to say about the matter if e be u wetin u go do congratulations ndi nke m new bestie needed apply within fun guaranteed,joy,3
i don finally register for gym oo na when summer dey end i wan start my summer body loading,joy,3
we nor dey taya oooi love wizkid essence video be wan restrict my period flow but becos na wizzy he still flow,joy,3
e be things,joy,3
if to say i be matter wey dey sup i for don enter trend table now i got some more juice for the next days guys â€çï¸èï¸è thanks to yall imma keep being your and,joy,3
u people should pls stop acting dis way u don pass dis level of abusing each other relaxchill and continue chasing ur dreams pls,joy,3
na small be this wey don ready for them i love this,joy,3
baba don dey torment us with im jam chaiiimake i increase my speaker abeg,joy,3
good no one tagged me to this today una don dey forget thanks,joy,3
waking up to dis cuteness pikin wey fine like dis ï¸è,joy,3
no be wetin sha na person na my mama n im happy n proud,joy,3
whos in benin around ugbowo abeg lets link up today id buy my stuff myself if youre a girl make e be say i comot,joy,3
unplanned matching day e be like say my tailor don dey run my material for my patients too lagos island,joy,3
congratulations bro wey picture wey you and senior man snap i wan update my wallpaper abeg,joy,3
we the aaswe no dey select genotypena dem dey rush us,joy,3
aunty sorry cardi b etim okon chukwudi afa na abeg u fit come uyo before you travel trust me youd like it here i fit snap u picture,joy,3
im not understanding its only fades bikini that feels like years don waka the body remains the same,joy,3
i am a prudent aneebira i dont mind if you call me a local champion cos am a proud one we dey here together e no get where e touch,joy,3
yess me im dancing now sef and you too yoma,joy,3
in all honesty eh that your pinned picture no day wey i no dey look ham i lost totally when your tweet first came to my tl im like what,joy,3
e get one blue jeans wey dey make every woman set or is it my love for blue anyways i love to see it blue is such a vibe,joy,3
i don dey love you for a long time my boy e be like say you no know say i care i wish you knew what im feeling for you darling youre so extraordinary and thats no ordinary thing and they kill killed and keilt it,joy,3
for the love of song need you let complete the song ill start you sweet pass mango you sweet pass agbalumo no know where i wan go omo mi o ma gbadun mo na only you fit heal me baby dont go ooo urs,joy,3
hot saleï¸è abeg see customers review e dey gimme joy come and get yours tasted and trusted polo old gra maiduguri,joy,3
i will go to this law school very soon una don dey push me thank you sir,joy,3
sometimes all you just have to do is to lock up and smile no be say you weak or you no sabi wetin dey sup but e no just worth am,joy,3
lmao me wey been dey think say na something dey do me,joy,3
taaa de whine person pikin for there,joy,3
lol im good maka we suppose link up Ã?ooo e don tey,joy,3
you wey dey abuja dey see better tins,joy,3
ill probably cry when they play time flies siwezi kuwacha rhumba as i dey dancey jagajaga to my raga dem dey feel am,joy,3
but its true na na learn i wan learn now,joy,3
e get e fire wey water nor fit to quench,joy,3
fuck wey go sweet na from kiss dem go know,joy,3
todays news on ordinary things still dey move me one of my roommates told me he envies my teeth arrangement and how white they are ordinary compliments like this still dey move me nah why i say i must tell una thank you,joy,3
me sef dey pray say make the money come quick oo make guys enjoy how your syd my oga,joy,3
dear biggie please erica and kiddwaya are innocent we plenty for this their bestieship please o have pity on them na love dem love o dem no tiff god bless you daddy biggie,joy,3
its look like you just got ahold of this endearment e dey sweet you for belle well well sir,joy,3
unbeatable starworld thanks for the patronage honey bunch my abuja pepper dem hang owambe ladies where una dey o,joy,3
the song don dey repeat elite music thank god for adekunle gold i for dey find who sing which verse between those other two,joy,3
congratulations baba on your appointment when you geh chance enter abk lets chill at oopl we may see chance see baba say e don tey wey he write letter more blessing baba,joy,3
i no won miss this giveaway o na everyday i dey pray say i go dey online when you do another one,joy,3
twitter friends abeg make una dey useful for me i need k frm una be a good citizen please help the needy god bless you for helping out,joy,3
uncle youve not met them you na clean man prolly the posh areas na ya zone we wey be business humans dey shook head put every where we dey see dem,joy,3
seeing my guys win gives me joy being the plug gladdens my heart more before i so to god love to for being the grid you dey make big things sup oluwa na u be d chief handler wey no get handle,joy,3
+= so does + d way u do tins is nt always d way do dem respect oda peoples way of tinkin,joy,3
i dey like dis vee action dey always sweet mena only one kiss go solve all dis oh,joy,3
dude the way you dey deliver sub na you build uk subway o,joy,3
i jus dey see online say kevin hart don notice one naija boyu don hear am too,joy,3
see person wey get money,joy,3
abegg make una tell me how god no go bless this ladyâ€çï¸èï¸è babes that can cook very well may allah bless u all with good husbands those of una wey still dey learn kuma make una learn finish first kuma zaku samu rabonku,joy,3
this one described the love of my life please add beauty wey dey blind eye my woman na specï¸è,joy,3
baba nah confirmed insha allah ah no fit lie you,joy,3
wetin i go gain if i dont,joy,3
las las u go dey alright,joy,3
i don shoot my shot na you be the reward na me win your heart oh i go claim all your love i go claim all your oh i will definitely sing this to the loml very soon,joy,3
goodmorning my beautiful people of god take a minute to thank god for the gift of life na who dey alive dey hustle o stay blessed,joy,3
but come oo you want us to retweet till it get to ceec n leo this one dat u fine like dis â€çï¸è and body banging see standing bres go wear deeper life cloth or abaya come st den we can allow leo see n wish u have a good one ï¸è,joy,3
atleast try follow back na make i fit dey steal some ideas from your tl before i come collect the soap thank you sir,joy,3
you dey mad oh na now you dey tell me eh sha dey come house i dey cook,joy,3
baba when this credit alert blessing go reach me na abeg people wey don get borrow us una prayer manual biko i need am,joy,3
e get any player wey u no sabi sha u dey try abeg,joy,3
in voicehrm pikin wey fine like this suppose dey with meï¸è,joy,3
say na e caftan dey fitted and the guy don dey wear some kind nice loafers whos this,joy,3
this quick credit song sweet sha why dem no release am when bbn still dey on sef people go sabi am well,joy,3
e don dey show ooooo,joy,3
the doughnuts worth the akpili oooo chaiiiiiiii i want two cartons sef,joy,3
u de help me find wife,joy,3
why you come dey do like say you no wan dance o looking at you pretty face theres mistake that im crazy about you you bursting my brain baeby youre bursting my brain i no go lie o baby me i no fit lie o oo hassaniiii i live you die,joy,3
oh me sef suppose attend our general cds tomorrow oh but ib still dey sweet me na clearance own i go attend next week sha,joy,3
hahahaha e be thingzzzz today ï¸è,joy,3
ong unsliced is just the best you fit dey chop am laidis before you know it e don finish as e dey go,joy,3
dem beat them like thief wey dem catch for mushin,joy,3
i have the prettiest and most sophisticated clients see fine girl na customer appreciation ï¸èï¸è bag from us stores enugu nigeria,joy,3
igb you know this things ooo na to dey fire dey go oooooooo,joy,3
when i say ah get sugar mama na person and body like this any other na over the bar e choke,joy,3
if you just do like jew nah wahala oh my eyes dey shine like them too one nearly pick my phone as we dey drag bus i just dey look the hand i ask am kilosele him say wetin happen â€çï¸è,joy,3
there is something i want to show you nne nu girl you no need delaying you dey reject my love abumsim apenu when you dancing kukere e dey enter my body baby nene omalicha my baby my boo boo my love for you confirm ohh eh,joy,3
everything dey na just you and your atm we dey wait forthank you bro,joy,3
correct i don rest na to join the insane world remain now youre an agitator of feminism and i like the way you were calm and dishing out stuffs through out the whole discussion some other people for don call my late mum names i admire that weldone,joy,3
oya if na so i wan do marriage make una send una gifts,joy,3
lmao wetin you think ada dey chop better come and eat plantain and egg sauce and bring rice so we compliment it,joy,3
you na boss already wetin u wan learn again,joy,3
wow your shoes are nice responses americans i really appreciate your kind gesture britons thank you very much na dem na k you dey see so ooh na dem oh,joy,3
today on the news we have been directed to let you know ampiclox no dey comot belle its an antibiotic which should be used only when needed and prescribed for you to avoid antimicrobial resistance it is not a contraceptive biko thank you,joy,3
i will dear dancing is in my family gene o i only need to activate it onwards i don make am dull all these while na e make,joy,3
with getrepost hustle mi tii pe bii ti skodo broda banky na god go help us for dis naija xlimjay cc,joy,3
the way e dey take sweet me when chelsea fans dey follow lose game,joy,3
lool oh chinwe na that hin chest moves dey burst head that year,joy,3
if naso dem dey teleport you for enter plane go meet the guy wey go do am for you,joy,3
naso me and sef hug ourselves dey scream inside car,joy,3
you fine die you fine like ki lo de de you fine my mama dey jealous me you fine die come here,joy,3
e for mad if we go watch this match together cos one of us go sad and one of us will be happy the pson wey loose go pay for return ticket cc kaman can come as referee to seperate fight wen giroud scores the th minute winner,joy,3
mood finally is resuming boss don comot from office light no dey my sends me off to s high way give me transport to take go back office cos like this i don lost,joy,3
eyyy chale dat wan sef no bad e,joy,3
see as i dey sidon dey watch palace v leeds like say na champions league game say what you will about the premier league but its definitely the most exciting league to watch,joy,3
beta one sef him don hold am since dey wait,joy,3
this ghana weaving fit me die,joy,3
i don dey twitter for long like or retweet i no get mke una still show me love so dat me go feel at home,joy,3
im looking for a brother musa my lover oe dey russia e dey play nigeria ooo,joy,3
wetin do my hands and legs wey i no go fit enter kitchen myself happy sashing ni lootolol,joy,3
i should call you sef make i hear your nice voice,joy,3
u min say leicester don score dat mins my ticket don dey enter small small,joy,3
i am sitting here no leave no transfer abeg reply his apology e sweet me o na atom special,joy,3
lmao omo that time person go dey record rhythm and ray power jamz on don moen tapes chop beating after sef,joy,3
when i wake up am versus when i wake up am na me dey make makeup fine no be makeup dey make me fine Ã— my baba and mama did good,joy,3
i don dey pray and beg for this opportunity for weeks abeg make i dey,joy,3
very funny she is asking na wifi b d wireless i cnt fit laugh ooo,joy,3
too much activities on this side no negativity no impossibility good life dey sweet me for body nothing wey dey bother me because oluwa cover me princemabbey opeloyeruquadri salako,joy,3
that una bet don click since last year check am for livescores na draws dem play,joy,3
no be we talk ooo thank you trailblazerdung for the review trailblazerdung una sabi gather people wey get brains and wits to,joy,3
but wait fes ferdi y u bn wan swallow chloroquine sef,joy,3
akpors biko if dem see okpa pls make dem chopmikel don score two already,joy,3
fine boys like us we nor too dey chase women na dem dey rush us chevron gbagada,joy,3
im already doing house help work here for free e no go be problem as e don master my body,joy,3
going through i don smile tire,joy,3
fupa wey you fit dey romance with your and and it will be turnioniown,joy,3
naso na i no like make person no dey gree you i just dey wynn you actually you good really good i enjoy playing with you cause d matches dey always dey intense,joy,3
e dey sweet my belle die,joy,3
abeg im a sweet guy any gathering for me na blessings no be curse,joy,3
mood if you get partner wey una like ball una dey house watch this england vs colombia,joy,3
ebuka swagged in a benin attire nothing wey nor dey fit am,joy,3
wen all is done i wil let u knw i hear say u marry wit two pikins ko,joy,3
wow so kaywise na chelsea fan i been think say na manutd pesin ooo up blues,joy,3
i can do another sef but let me chill meanwhile see who is saying god when,joy,3
iphone size gb price with apple warranty please kindly rt ejo abeg na abeg i dey literally beg ese nagode please do,joy,3
u re d real queen of highlight pls keep giving dem shadesdey re nt ready yet ciroc sef don bow for ur advert u look like d real queen dat u re ï¸èï¸è,joy,3
e get how person go rate you you sef go look yourself say ahan wetin happen,joy,3
whenever i see fine girls picture on the tl i retweet and drop a comment sharperly sharperly e no easy to be a fine girl abeg,joy,3
reposted from chioma no be amaka she no dey disappoint davido and chioma una matter don reach church ooo you love our post why not follow us for more,joy,3
man u sef dey enjoy the match,joy,3
psg to lost ajax to lost bayern to lost madrid to lost zenith to lost see fine kodds wey dey always give us for congratulations to the bookies on this grand audit sunday una head get oil a sunday to remember,joy,3
still unto the bitcoin matter many of una don know by now say na be king for dat level for una wey never know na the gospel of the bitcoin we arrange give una so so make una offload all una,joy,3
okrika wey pass okrika na me be this check out the quality and design correct top lime this you fit wear go anywhere oya follow the process belowï¸èï¸èï¸èï¸è slay on budget shop,joy,3
lmaooooo the guy don dey celebrate st goal before e enter net,joy,3
riri u sure say na u dey sing all those songs for la femme anjola lovely movie im being original while teasing you ï¸è,joy,3
omo no be everybody wen you follow wen no follow you back dey proud oh some people really really no just care about this followers thing no be pride,joy,3
lmaoo e sweet my belle die i don full,joy,3
e don scatter street laidis ooo,joy,3
i still dey try recover from fem e drop doubtingthomas now dem leak holy groundâ€çï¸è wetin i do e wan kill me with good music davido,joy,3
my people as u dey like dey buy market and dey tell people about us as well please na god i take beg una one love lagos nigeria,joy,3
abeg help us tell dem maybe dey can hear you,joy,3
wen i yarn wuna make wuna pay me so dat maka wash ajebo comot from wuna body and teach u beta pidgin wuna bin dey behave like orpioro mango â€çï¸è,joy,3
your guy dey drive benz but him dey sick everyday you no dey drive benz but you never sick for like year now grace comes in different ways be grateful dear,joy,3
where una dey see this money this morning you don chop goat meat,joy,3
last man standing in this bag category people when don buy this bag don testify unfortunately only the white is now available with n only this baby can be urs abeg make una help scatter my dm,joy,3
help me tell my family members im normal oh abeg no be mad i mad na blog content i dey create now that youre here please take a trip round my blog,joy,3
theyre confident if they want to toast a lady theyll be like baby wetin be your name come i go give u anything u want in fact how much u go fit chop,joy,3
na who dey alive dey buy fabric wey dem go use sew cloth my yard people see better fabric abeg try and swipe left and watch videos too we dey sell better n send us a dm for payment details,joy,3
thanks to everyone dat voted dis baby girl and those of us dat still love her even with her flaws honesty her sarcasm thank u guys we are d real mvp,joy,3
wow well e get as e dey sweet everybody,joy,3
mehn we cannot kill the spirit na body carry am so body go chop so the spirit fit get house to stay also arizona to keep sharp witty and happy also no forget to smile,joy,3
true life storyseeing regular tickets ki gas shout nononodont say soabeg abeg abeg tho i knw say naso e spos be bt help me run my race g make i show make speakers blast boomboomboommake yawa dey and on that tonight youll know i like to party,joy,3
nakam dem good vibes spicy don n pepper dem squad saturday on,joy,3
na dat one even still dey suprise me as i dey pious n peaceful so,joy,3
cause una wan sign am he don turn onye ball,joy,3
babe hin no dey here pidgin na you for like try use the conventional english,joy,3
e sha dey time wey e dey fine,joy,3
my cousin spent his whole life in abroad not up to months in nigeria inside months dem don get wife for him if i dey serious search days i don find,joy,3
omo dey cook abeg im not saying this because i like spaghetti the food make brain kindly patronize my bestie,joy,3
most anticipated mr p show ur boi love na me self wan use iphone even if na second hand,joy,3
good people still dey this twitter sha na wetin me i know be that if you like continue using people to catch cruise and subbing people behind the keypads few days ago i posted an outfit for sale and one of my followers reiterated that he would love to rock,joy,3
uhndey don dey fine person wey no lost bros oga bossonly god is bigger than us pls bless me let my aza top up,joy,3
man cant be romantic in peace na porsche dem dey find,joy,3
baba u fit follow back na only u i fit fams dont know if u re understanding sir love u gan,joy,3
bros me sef i want to be like you i want to have money just help me let me shoot the assurance video for you make we blow abeg my crew we sabi die studied film making in usadubai and we get correct equipment black magic and red camera dey standby,joy,3
na dis kind love wet i dey find o,joy,3
no be say we no like wizkid oh but davido doings de burst head at de same time na king of music,joy,3
lmao abeg make dem no vess na,joy,3
i dont even knw dat wizzy sabi shaku shaku and i dey look for hu go teach me lol,joy,3
some people fit nor understand me sha based say i dey on wisdom grass as i dey smoke this write as i dey write this tweet but nor worry if you nor fit reason am nor stress yourself just like and retweet am before you go,joy,3
laughter wan kill me oooo,joy,3
very true o dr soul god no go shame us if na tho i would rather invest it wetin m wan dey breathe like living thing and be depreciating in this nigerian economy if i dont find risk free investments i will save it in usd let it breathe in an incorruptible currency,joy,3
one day i will share them i love you edikan and i miss being your bestie as you don replace me with make una no worry im waiting patiently for you both i miss you bombom,joy,3
i wan use am take ponder on wetin dem teach for church today b,joy,3
make we talk for bbm your drug sef dey,joy,3
omo see fine bae bae hw far waiting u dey look for here if na bf i dey here for u,joy,3
on top this valetine na so my guy propose yesterday ooo love is sweet which way now i dey propose next week ooo i don leave una geng,joy,3
boss make call na enough dey where that one been park na,joy,3
one hour boys like us we no dey too look for women like that na dem dey rush us,joy,3
no be this me do am oooo but im proud of my namie who did this me na chef i don turn,joy,3
second everywhere don burst wahala for who no love this wonderful blessed and handsome bobo oo love you yasssss i don get new screensaver,joy,3
happy birthday man but wetin u dey use for ur beards na gimme make me self use am na,joy,3
e go cost you â‚? to appreciate bruno fernandes e don make big impact at manchester united ï¸è,joy,3
i wont lie e nor easy like that but na to commot eye face your hustle consistency is key,joy,3
yall please follow me i don tey for this bird app pass to dey get followers,joy,3
you dey dress forget,joy,3
una dey here am the ground solid die contact he dey sell anything,joy,3
please come and buy what iam selling please fine fine laptops dey here hiends laptops dey here brand new dey uk used dey abeg no just waka pass help me retweet help me buy my market please,joy,3
man o man beautiful girls choke this twitter o ahhhhhhh my phone don dey lag cos some of the photos dey heavy before loading bless you guys,joy,3
wait sef dem send you tell em say you no meet me for house how dem dey block for twitter sef please teach me,joy,3
chai its doing me as if na me dem dey blow kiss to,joy,3
okay na bro but go fit too i don dey teach am some one or two,joy,3
as you dey buy gifts for your girlfriend abeg dey try buy for your mother too god bless you my son still better pass awwwn baby,joy,3
sakamanje you na boss na where dem bosses like dey who i be,joy,3
jenni i dey greet you i swear e dey do me like say make i comot eem from my phone screen all of them can get it anytime anywhere,joy,3
sure sir me i want to even bet with a man u directly ni like oneone sir make e no be like say na mouth dem dey make,joy,3
mama di mama na you after you na you again wutttttttttttttt,joy,3
thanks so much boss unfortunately na stream i dey with boss na till june but god bless you sir for reaching out,joy,3
i dey ur entrance already u no fit block urself maybe i should kuku assist u sef in finding the money its a good thing to be of help,joy,3
im chilling in my balcony collecting fresh breeze this morning e be like say na wetin i go do today be that,joy,3
honorable dj sir you dey tweet oh since i start dey follow you you don tweet pass,joy,3
nobody can fit your position in life all man has their role to play so be the best of you anobi bushasha is here who dey who dey on set of mediator the movie as dir by,joy,3
me wey dey look into settling after nysc sef i love peace of mind,joy,3
ha youre the boss na i no fit vex,joy,3
all these foreign people with were updating our policy please sha no comot the small change wey we dey see for our mouth áº? joor,joy,3
haha no dey loud am now i don dey sabi small small,joy,3
na true o na green and e get net,joy,3
the only reason why man utd dey champions league na bruno + pogba combo post lockdown mason greenwood form rashford + martial also this season as bad as pogba be e play key role for our wins vs rb leipzig newcastle and psg so calm down ï¸è,joy,3
make sure you chop in this life oh na who get strength dey hustle,joy,3
doga na you i bet withna you dey i dey collect from,joy,3
all the good good cakes wey we dey do for una our reward dey for heaven this is real marketing for me ï¸è lets double ur joy with mouthwatering moist and fluffy cakes you need to watch this dont forget to like,joy,3
lemme show you something something you will appreciate lemme show you some lo lo lo lo ï¸èï¸èï¸èï¸è abeg wey the boy handle ehhhh wey the handle lay,joy,3
big man like you na alarm dey wake you up you dont have any peng ting that wakes you up,joy,3
me sef i go love ï¸èï¸è,joy,3
sugar mummy i wan get fit just for you oo,joy,3
na pesin wey dey alive wey they no kidnap na him dey celebrate birthday,joy,3
i wan laff belle scatter,joy,3
guy how u dey now me i dey my dey o guy how ya dey dey me my dey dey there jare theres level to how guys relate sha,joy,3
hospital visit my next hospital visit na when my wife wan born sha i fit dey outside the compound sha amen,joy,3
